column_id,text,label
officer_col_1,武字第202012号,OFFICER_CARD
officer_col_1,军字第202399号,OFFICER_CARD
officer_col_1,军字第100005号,OFFICER_CARD
officer_col_1,职字第EY1CS号,OFFICER_CARD
officer_col_1,unknown_3246,OFFICER_CARD
officer_col_1,31160501_3247,OFFICER_CARD
officer_col_1,士字第1HFE号,OFFICER_CARD
officer_col_1,文字第H0ATMH9号,OFFICER_CARD
officer_col_1,军字第202301号,OFFICER_CARD
officer_col_1,文字第65Q6NN号,OFFICER_CARD
officer_col_1,武字第202398号,OFFICER_CARD
officer_col_1,2018-09-16#3248,OFFICER_CARD
officer_col_1,cfg_3244,OFFICER_CARD
officer_col_1,军字第100001号,OFFICER_CARD
officer_col_1,2024-10-11#3243,OFFICER_CARD
officer_col_1,军字第201765号,OFFICER_CARD
officer_col_1,N/A-3245,OFFICER_CARD
officer_col_1,文字第5T21号,OFFICER_CARD
officer_col_1,武字第100004号,OFFICER_CARD
officer_col_1,系统导入_3242,OFFICER_CARD
officer_col_2,军字第202104,OFFICER_CARD
officer_col_2,武字第202104号,OFFICER_CARD
officer_col_2,文字第NDH4AF号,OFFICER_CARD
officer_col_2,广字第07HM7JTA号,OFFICER_CARD
officer_col_2,武字第RH4DLD号,OFFICER_CARD
officer_col_2,军字第202395号,OFFICER_CARD
officer_col_2,武字第202396号,OFFICER_CARD
officer_col_2,noise_OFFICER_CARD_3250,OFFICER_CARD
officer_col_2,武字第PC42EJ5E号,OFFICER_CARD
officer_col_2,士字第TRPE8YX5号,OFFICER_CARD
officer_col_2,武字第QHVP号,OFFICER_CARD
officer_col_2,兵字第QQVZ号,OFFICER_CARD
officer_col_2,noise_OFFICER_CARD_3249,OFFICER_CARD
officer_col_2,武字第201608号,OFFICER_CARD
officer_col_2,武字第79AT号,OFFICER_CARD
officer_col_2,兵字第2V7Q5J号,OFFICER_CARD
officer_col_2,士字第RV9G8FG号,OFFICER_CARD
officer_col_2,军字第201801号,OFFICER_CARD
officer_col_2,军字第202205号,OFFICER_CARD
officer_col_2,文字第QHEL3E2号,OFFICER_CARD
officer_col_3,军字第GYBY号,OFFICER_CARD
officer_col_3,unknown_3252,OFFICER_CARD
officer_col_3,军字第300005号,OFFICER_CARD
officer_col_3,军字第20A888号,OFFICER_CARD
officer_col_3,职字第LX17PKF3号,OFFICER_CARD
officer_col_3,N/A-3253,OFFICER_CARD
officer_col_3,武字第300004号,OFFICER_CARD
officer_col_3,军字第FE4M号,OFFICER_CARD
officer_col_3,军字第202111号,OFFICER_CARD
officer_col_3,武字第4YFHXD号,OFFICER_CARD
officer_col_3,param.3254.value,OFFICER_CARD
officer_col_3,职字第YC9PAZ号,OFFICER_CARD
officer_col_3,文字第55X488WA号,OFFICER_CARD
officer_col_3,职字第EE043E42号,OFFICER_CARD
officer_col_3,广字第TDCKRPUZ号,OFFICER_CARD
officer_col_3,武字第202444号,OFFICER_CARD
officer_col_3,军字第202555号,OFFICER_CARD
officer_col_3,武字第202888号,OFFICER_CARD
officer_col_3,param.3251.value,OFFICER_CARD
officer_col_3,军字第300001号,OFFICER_CARD
officer_col_4,unknown_3258,OFFICER_CARD
officer_col_4,职字第05FASXWD号,OFFICER_CARD
officer_col_4,士字第33WYZA号,OFFICER_CARD
officer_col_4,广字第X9CJD33号,OFFICER_CARD
officer_col_4,军字第63RM号,OFFICER_CARD
officer_col_4,80616924_3256,OFFICER_CARD
officer_col_4,IDX00003259,OFFICER_CARD
officer_col_4,武字第201604号,OFFICER_CARD
officer_col_4,test_3257,OFFICER_CARD
officer_col_4,武字第3AQ0QGV号,OFFICER_CARD
officer_col_4,空值占位_3260,OFFICER_CARD
officer_col_4,武字第FCCU号,OFFICER_CARD
officer_col_4,文字第BHVF4U6号,OFFICER_CARD
officer_col_4,武字第202008号,OFFICER_CARD
officer_col_4,军字第201705号,OFFICER_CARD
officer_col_4,318722_3255,OFFICER_CARD
officer_col_4,职字第TNTS号,OFFICER_CARD
officer_col_4,军字第201301号,OFFICER_CARD
officer_col_4,职字第5B44FR7F号,OFFICER_CARD
officer_col_4,兵字第WFWSC号,OFFICER_CARD
officer_col_5,广字第DMDGYX号,OFFICER_CARD
officer_col_5,职字第PJAUK号,OFFICER_CARD
officer_col_5,职字第64DYG8N号,OFFICER_CARD
officer_col_5,兵字第25SZLGDL号,OFFICER_CARD
officer_col_5,军字第500005号,OFFICER_CARD
officer_col_5,军字第500001号,OFFICER_CARD
officer_col_5,武字第201204号,OFFICER_CARD
officer_col_5,广字第5TH2号,OFFICER_CARD
officer_col_5,军字第200901号,OFFICER_CARD
officer_col_5,广字第51Q77号,OFFICER_CARD
officer_col_5,职字第8GAUT0号,OFFICER_CARD
officer_col_5,武字第500004号,OFFICER_CARD
officer_col_5,兵字第0K68G769号,OFFICER_CARD
officer_col_5,unknown_3262,OFFICER_CARD
officer_col_5,N/A-3261,OFFICER_CARD
officer_col_5,文字第R8KVL4号,OFFICER_CARD
officer_col_5,军字第20160号,OFFICER_CARD
officer_col_5,test_3263,OFFICER_CARD
officer_col_5,军字第201305号,OFFICER_CARD
officer_col_5,军字第201608,OFFICER_CARD
officer_col_6,兵字第A7PP号,OFFICER_CARD
