column_id,text,label
email_col_1,test@example.com,EMAIL
email_col_1,user123@gmail.com,EMAIL
email_col_1,admin@openai.com,EMAIL
email_col_1,contact@company.cn,EMAIL
email_col_1,info@test.org,EMAIL
email_col_2,john.doe@yahoo.com,EMAIL
email_col_2,alice_99@qq.com,EMAIL
email_col_2,bob-smith@outlook.com,EMAIL
email_col_2,support@service.net,EMAIL
email_col_2,sales@shop.cn,EMAIL
email_col_3,user1@domain.com,EMAIL
email_col_3,user2@domain.com,EMAIL
email_col_3,user3@domain.com,EMAIL
email_col_3,user4@domain.com,EMAIL
email_col_3,user5@domain.com,EMAIL
email_col_4,admin@server.local,EMAIL
email_col_4,dev@project.io,EMAIL
email_col_4,team@startup.ai,EMAIL
email_col_4,mail@sample.co,EMAIL
email_col_4,office@enterprise.org,EMAIL
email_col_5,contact@company.com,EMAIL
email_col_5,hr@company.com,EMAIL
email_col_5,it@company.com,EMAIL
email_col_5,finance@company.com,EMAIL
email_col_5,service@company.com,EMAIL
email_col_6,user.name+tag@gmail.com,EMAIL
email_col_6,abc.def@domain.cn,EMAIL
email_col_6,info_mail@test.net,EMAIL
email_col_6,first-last@shop.com,EMAIL
email_col_6,helpdesk@support.org,EMAIL
email_col_7,example@domain.com,EMAIL
email_col_7,sample@test.cn,EMAIL
email_col_7,person@company.org,EMAIL
email_col_7,account@service.net,EMAIL
email_col_7,email@test.com,EMAIL
email_col_8,user001@demo.com,EMAIL
email_col_8,user002@demo.com,EMAIL
email_col_8,user003@demo.com,EMAIL
email_col_8,user004@demo.com,EMAIL
email_col_8,user005@demo.com,EMAIL
email_col_9,admin@test.com,EMAIL
email_col_9,root@server.net,EMAIL
email_col_9,guest@host.cn,EMAIL
email_col_9,mailbox@site.org,EMAIL
email_col_9,contact@web.com,EMAIL
email_col_10,customer@store.com,EMAIL
email_col_10,member@club.org,EMAIL
email_col_10,user@platform.net,EMAIL
email_col_10,team@workspace.ai,EMAIL
email_col_10,office@mail.cn,EMAIL
email_col_1,test@example.com,EMAIL
email_col_1,user123@gmail.com,EMAIL
email_col_1,admin@openai.com,EMAIL
email_col_1,contact@company.cn,EMAIL
email_col_1,user.name+tag@gmail.com,EMAIL
email_col_1,abc@@wrong.com,EMAIL
email_col_1,not_an_email,EMAIL
email_col_1,hello@world,EMAIL
email_col_1,someone@domain.com,EMAIL
email_col_1,email@subdomain.example,EMAIL
email_col_2,info@company.org,EMAIL
email_col_2,alice@example.com,EMAIL
email_col_2,john.doe@domain.com,EMAIL
email_col_2,test.user@subdomain.com,EMAIL
email_col_2,support@website.net,EMAIL
email_col_2,invalid@address,EMAIL
email_col_2,example@company.us,EMAIL
email_col_2,service@store.biz,EMAIL
email_col_2,contact@mywebsite.co,EMAIL
email_col_2,test@domain.org,EMAIL
email_col_3,user@example.co.uk,EMAIL
email_col_3,marketing@company.edu,EMAIL
email_col_3,sales@business.com,EMAIL
email_col_3,bob.smith@website.biz,EMAIL
email_col_3,customer.support@shop.com,EMAIL
email_col_3,jane.doe@domain.co,EMAIL
email_col_3,newsletter@company.org,EMAIL
email_col_3,admin@service.com,EMAIL
email_col_3,support@product.org,EMAIL
email_col_3,service@website.tv,EMAIL
email_col_4,webmaster@webpage.com,EMAIL
email_col_4,hr@corporation.org,EMAIL
email_col_4,feedback@company.us,EMAIL
email_col_4,hello@domain.info,EMAIL
email_col_4,contact@storeplace.com,EMAIL
email_col_4,abc.def@subdomain.co,EMAIL
email_col_4,info@storefront.org,EMAIL
email_col_4,customer@online.biz,EMAIL
email_col_4,test@online.net,EMAIL
email_col_4,service@companyplace.com,EMAIL
email_col_5,team@startup.com,EMAIL
email_col_5,newsletter@company.co.uk,EMAIL
email_col_5,support@shopplace.org,EMAIL
email_col_5,admin@webservice.net,EMAIL
email_col_5,help@mywebsite.info,EMAIL
email_col_5,test123@example.com,EMAIL
email_col_5,abc@xyz.com,EMAIL
email_col_5,xyz123@domain.co,EMAIL
email_col_5,support@websiteplace.org,EMAIL
email_col_5,example@subdomain.net,EMAIL
