column_id,text,label
pinyin_col_1,ZhangSan,PINYIN_NAME
pinyin_col_1,LiMing,PINYIN_NAME
pinyin_col_1,WangWei,PINYIN_NAME
pinyin_col_1,ChenHao,PINYIN_NAME
pinyin_col_1,LiuYang,PINYIN_NAME
pinyin_col_1,ZhangSan,PINYIN_NAME
pinyin_col_1,China,PINYIN_NAME
pinyin_col_1,LiSi,PINYIN_NAME
pinyin_col_1,110105199001011234,PINYIN_NAME
pinyin_col_1,粤B12345,PINYIN_NAME
pinyin_col_2,ZhaoLei,PINYIN_NAME
pinyin_col_2,HuangBo,PINYIN_NAME
pinyin_col_2,SunLi,PINYIN_NAME
pinyin_col_2,ZhouJie,PINYIN_NAME
pinyin_col_2,GuoQiang,PINYIN_NAME
pinyin_col_2,abcdef123,PINYIN_NAME
pinyin_col_2,USA,PINYIN_NAME
pinyin_col_2,000001,PINYIN_NAME
pinyin_col_2,WangWu,PINYIN_NAME
pinyin_col_2,192.168.1.1,PINYIN_NAME
pinyin_col_3,Zhang San,PINYIN_NAME
pinyin_col_3,Li Ming,PINYIN_NAME
pinyin_col_3,Wang Wei,PINYIN_NAME
pinyin_col_3,Chen Hao,PINYIN_NAME
pinyin_col_3,Liu Yang,PINYIN_NAME
pinyin_col_3,600000,PINYIN_NAME
pinyin_col_3,JP,PINYIN_NAME
pinyin_col_3,20230101,PINYIN_NAME
pinyin_col_3,粤A88888,PINYIN_NAME
pinyin_col_3,110105123456789012,PINYIN_NAME
pinyin_col_4,Zhangsan,PINYIN_NAME
pinyin_col_4,LIMING,PINYIN_NAME
pinyin_col_4,WANGWEI,PINYIN_NAME
pinyin_col_4,Chenhao,PINYIN_NAME
pinyin_col_4,Liuyang,PINYIN_NAME
pinyin_col_4,123456,PINYIN_NAME
pinyin_col_4,China,PINYIN_NAME
pinyin_col_4,2023-12-31,PINYIN_NAME
pinyin_col_4,ZhangSan,PINYIN_NAME
pinyin_col_4,abcdef,PINYIN_NAME
pinyin_col_5,Guo Qiang,PINYIN_NAME
pinyin_col_5,Zhou Jie,PINYIN_NAME
pinyin_col_5,Sun Li,PINYIN_NAME
pinyin_col_5,Huang Bo,PINYIN_NAME
pinyin_col_5,Zhao Lei,PINYIN_NAME
pinyin_col_5,000002,PINYIN_NAME
pinyin_col_5,20221212,PINYIN_NAME
pinyin_col_5,粤B12345,PINYIN_NAME
pinyin_col_5,test123,PINYIN_NAME
pinyin_col_5,8.8.8.8,PINYIN_NAME
pinyin_col_6,LiuTao,PINYIN_NAME
pinyin_col_6,MaYun,PINYIN_NAME
pinyin_col_6,WuYifan,PINYIN_NAME
pinyin_col_6,XuKai,PINYIN_NAME
pinyin_col_6,ZhengKai,PINYIN_NAME
pinyin_col_6,110105199508073210,PINYIN_NAME
pinyin_col_6,China,PINYIN_NAME
pinyin_col_6,20230101123045,PINYIN_NAME
pinyin_col_6,ZhangSan,PINYIN_NAME
pinyin_col_6,abcdef123,PINYIN_NAME
pinyin_col_7,Liu Tao,PINYIN_NAME
pinyin_col_7,Ma Yun,PINYIN_NAME
pinyin_col_7,Wu Yifan,PINYIN_NAME
pinyin_col_7,Xu Kai,PINYIN_NAME
pinyin_col_7,Zheng Kai,PINYIN_NAME
pinyin_col_7,600001,PINYIN_NAME
pinyin_col_7,not_valid,PINYIN_NAME
pinyin_col_7,2023.06.01,PINYIN_NAME
pinyin_col_7,USA,PINYIN_NAME
pinyin_col_7,粤C12345,PINYIN_NAME
pinyin_col_8,YangMi,PINYIN_NAME
pinyin_col_8,ZhangYishan,PINYIN_NAME
pinyin_col_8,LiYifeng,PINYIN_NAME
pinyin_col_8,WangYibo,PINYIN_NAME
pinyin_col_8,ZhaoLiying,PINYIN_NAME
pinyin_col_8,110105199001011234,PINYIN_NAME
pinyin_col_8,abcdef123,PINYIN_NAME
pinyin_col_8,2023-05-01,PINYIN_NAME
pinyin_col_8,China,PINYIN_NAME
pinyin_col_8,ZhangSan,PINYIN_NAME
pinyin_col_9,Yang Mi,PINYIN_NAME
pinyin_col_9,Zhang Yishan,PINYIN_NAME
pinyin_col_9,Li Yifeng,PINYIN_NAME
pinyin_col_9,Wang Yibo,PINYIN_NAME
pinyin_col_9,Zhao Liying,PINYIN_NAME
pinyin_col_9,1234567890,PINYIN_NAME
pinyin_col_9,USA,PINYIN_NAME
pinyin_col_9,20240101,PINYIN_NAME
pinyin_col_9,粤A12345,PINYIN_NAME
pinyin_col_9,abcdef,PINYIN_NAME
pinyin_col_10,HanGeng,PINYIN_NAME
pinyin_col_10,ZhouDongyu,PINYIN_NAME
pinyin_col_10,LiXian,PINYIN_NAME
pinyin_col_10,ChenKun,PINYIN_NAME
pinyin_col_10,ZhangZiyi,PINYIN_NAME
pinyin_col_10,600000,PINYIN_NAME
pinyin_col_10,2023-08-08,PINYIN_NAME
pinyin_col_10,China,PINYIN_NAME
pinyin_col_10,110105199001011234,PINYIN_NAME
pinyin_col_10,粤B88888,PINYIN_NAME
