column_id,text,label
country_col_1,China,COUNTRY
country_col_1,United States,COUNTRY
country_col_1,Japan,COUNTRY
country_col_1,CN,COUNTRY
country_col_1,USA,COUNTRY
country_col_1,中国,COUNTRY
country_col_1,粤B12345,COUNTRY
country_col_1,abc123,COUNTRY
country_col_2,Germany,COUNTRY
country_col_2,France,COUNTRY
country_col_2,DE,COUNTRY
country_col_2,FR,COUNTRY
country_col_2,德国,COUNTRY
country_col_2,法国,COUNTRY
country_col_2,123456,COUNTRY
country_col_2,沪C88888,COUNTRY
country_col_2,not_country,COUNTRY
country_col_2,20240101,COUNTRY
country_col_3,Canada,COUNTRY
country_col_3,CA,COUNTRY
country_col_3,CAN,COUNTRY
country_col_3,加拿大,COUNTRY
country_col_3,Australia,COUNTRY
country_col_3,AU,COUNTRY
country_col_3,000000,COUNTRY
country_col_3,110105199001011234,COUNTRY
country_col_3,random,COUNTRY
country_col_3,192.168.1.1,COUNTRY
country_col_4,India,COUNTRY
country_col_4,IN,COUNTRY
country_col_4,IND,COUNTRY
country_col_4,印度,COUNTRY
country_col_4,Singapore,COUNTRY
country_col_4,SG,COUNTRY
country_col_4,12345,COUNTRY
country_col_4,http://test.com,COUNTRY
country_col_4,abcdef,COUNTRY
country_col_4,2023/01/01,COUNTRY
country_col_5,Korea,COUNTRY
country_col_5,KR,COUNTRY
country_col_5,KOR,COUNTRY
country_col_5,韩国,COUNTRY
country_col_5,United Kingdom,COUNTRY
country_col_5,UK,COUNTRY
country_col_5,999999,COUNTRY
country_col_5,京A12345,COUNTRY
country_col_5,123ABC,COUNTRY
country_col_5,2023-12-31 12:00:00,COUNTRY
country_col_6,Malaysia,COUNTRY
country_col_6,MY,COUNTRY
country_col_6,MYS,COUNTRY
country_col_6,马来西亚,COUNTRY
country_col_6,Thailand,COUNTRY
country_col_6,TH,COUNTRY
country_col_6,abcdefg123,COUNTRY
country_col_6,600000,COUNTRY
country_col_6,20230202,COUNTRY
country_col_6,沪A12345,COUNTRY
country_col_7,Russia,COUNTRY
country_col_7,RU,COUNTRY
country_col_7,RUS,COUNTRY
country_col_7,俄罗斯,COUNTRY
country_col_7,Brazil,COUNTRY
country_col_7,BR,COUNTRY
country_col_7,11010512345678,COUNTRY
country_col_7,88888888,COUNTRY
country_col_7,test@test.com,COUNTRY
country_col_8,Italy,COUNTRY
country_col_8,IT,COUNTRY
country_col_8,ITA,COUNTRY
country_col_8,意大利,COUNTRY
country_col_8,Spain,COUNTRY
country_col_8,ES,COUNTRY
country_col_8,abc123xyz,COUNTRY
country_col_8,1234567890,COUNTRY
country_col_8,沪B12345,COUNTRY
country_col_9,Netherlands,COUNTRY
country_col_9,NL,COUNTRY
country_col_9,NLD,COUNTRY
country_col_9,荷兰,COUNTRY
country_col_9,Sweden,COUNTRY
country_col_9,SE,COUNTRY
country_col_9,random_text,COUNTRY
country_col_9,2023-06-01,COUNTRY
country_col_9,999999999,COUNTRY
country_col_9,沪C12345,COUNTRY
country_col_10,Switzerland,COUNTRY
country_col_10,CH,COUNTRY
country_col_10,CHE,COUNTRY
country_col_10,瑞士,COUNTRY
country_col_10,Austria,COUNTRY
country_col_10,AT,COUNTRY
country_col_11,Turkey,COUNTRY
country_col_11,TR,COUNTRY
country_col_11,TUR,COUNTRY
country_col_11,土耳其,COUNTRY
country_col_11,Poland,COUNTRY
country_col_11,PL,COUNTRY
country_col_11,沪D88888,COUNTRY
country_col_12,Indonesia,COUNTRY
country_col_12,ID,COUNTRY
country_col_12,IDN,COUNTRY
country_col_12,印度尼西亚,COUNTRY
country_col_12,Vietnam,COUNTRY
country_col_12,VN,COUNTRY
country_col_13,Philippines,COUNTRY
country_col_13,PH,COUNTRY
country_col_13,PHL,COUNTRY
country_col_13,菲律宾,COUNTRY
country_col_13,Argentina,COUNTRY
country_col_13,AR,COUNTRY
country_col_13,粤C12345,COUNTRY
country_col_14,South Africa,COUNTRY
country_col_14,ZA,COUNTRY
country_col_14,ZAF,COUNTRY
country_col_14,南非,COUNTRY
country_col_14,Saudi Arabia,COUNTRY
country_col_14,SA,COUNTRY
country_col_14,110105123456789,COUNTRY
country_col_15,Israel,COUNTRY
country_col_15,IL,COUNTRY
country_col_15,ISR,COUNTRY
country_col_15,以色列,COUNTRY
country_col_15,New Zealand,COUNTRY
country_col_15,NZ,COUNTRY
country_col_15,abcdefg,COUNTRY
country_col_15,99999999,COUNTRY
country_col_16,Egypt,COUNTRY
country_col_16,EG,COUNTRY
country_col_16,EGY,COUNTRY
country_col_16,埃及,COUNTRY
country_col_16,Chile,COUNTRY
country_col_16,CL,COUNTRY
country_col_17,Greece,COUNTRY
country_col_17,GR,COUNTRY
country_col_17,GRC,COUNTRY
country_col_17,希腊,COUNTRY
country_col_17,Portugal,COUNTRY
country_col_17,PT,COUNTRY
country_col_17,粤A12345,COUNTRY
country_col_18,Ireland,COUNTRY
country_col_18,IE,COUNTRY
country_col_18,IRL,COUNTRY
country_col_18,爱尔兰,COUNTRY
country_col_18,Belgium,COUNTRY
country_col_18,BE,COUNTRY
country_col_18,沪B88888,COUNTRY
country_col_19,Denmark,COUNTRY
country_col_19,DK,COUNTRY
country_col_19,DNK,COUNTRY
country_col_19,丹麦,COUNTRY
country_col_19,Norway,COUNTRY
country_col_19,NO,COUNTRY
country_col_20,Finland,COUNTRY
country_col_20,FI,COUNTRY
country_col_20,FIN,COUNTRY
country_col_20,芬兰,COUNTRY
country_col_21,QA,COUNTRY
country_col_21,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",COUNTRY
country_col_21,NZL,COUNTRY
country_col_21,OM,COUNTRY
country_col_21,ZAMBIA,COUNTRY
country_col_22,MONACO,COUNTRY
country_col_22,摩尔多瓦,COUNTRY
country_col_22,KG,COUNTRY
country_col_22,LR,COUNTRY
country_col_23,中国香港特别行政区,COUNTRY
country_col_23,NR,COUNTRY
country_col_23,BEN,COUNTRY
country_col_23,ESH,COUNTRY
country_col_24,SOMALIA,COUNTRY
country_col_24,留尼汪,COUNTRY
country_col_24,BL,COUNTRY
country_col_24,GHANA,COUNTRY
country_col_24,SAN MARINO,COUNTRY
country_col_25,巴巴多斯,COUNTRY
country_col_25,MV,COUNTRY
country_col_25,白俄罗斯,COUNTRY
country_col_25,索马里,COUNTRY
country_col_25,BI,COUNTRY
country_col_25,EQUATORIAL GUINEA,COUNTRY
country_col_26,TOGO,COUNTRY
country_col_26,PNG,COUNTRY
country_col_26,SY,COUNTRY
country_col_26,KAZAKHSTAN,COUNTRY
country_col_26,UGA,COUNTRY
country_col_27,MZ,COUNTRY
country_col_27,AFGHANISTAN,COUNTRY
country_col_27,佛得角,COUNTRY
country_col_27,玻利维亚,COUNTRY
country_col_27,土库曼斯坦,COUNTRY
country_col_27,ML,COUNTRY
country_col_27,CRI,COUNTRY
country_col_28,蒙特塞拉特,COUNTRY
country_col_28,CHAD,COUNTRY
country_col_28,GLP,COUNTRY
country_col_28,刚果（金）,COUNTRY
country_col_28,SAUDI ARABIA,COUNTRY
country_col_28,皮特凯恩群岛,COUNTRY
country_col_29,DENMARK,COUNTRY
country_col_29,QAT,COUNTRY
country_col_29,KIRIBATI,COUNTRY
country_col_29,ALBANIA,COUNTRY
country_col_29,HAITI,COUNTRY
country_col_30,CX,COUNTRY
country_col_30,ATF,COUNTRY
country_col_30,LESOTHO,COUNTRY
country_col_30,文莱,COUNTRY
country_col_30,GQ,COUNTRY
country_col_30,NIGER,COUNTRY
country_col_30,KNA,COUNTRY
country_col_31,特克斯和凯科斯群岛,COUNTRY
country_col_31,CK,COUNTRY
country_col_31,HUN,COUNTRY
country_col_31,LT,COUNTRY
country_col_31,FALKLAND ISLANDS (MALVINAS),COUNTRY
country_col_32,乌干达,COUNTRY
country_col_32,PG,COUNTRY
country_col_32,挪威,COUNTRY
country_col_32,HONG KONG,COUNTRY
country_col_32,VGB,COUNTRY
