column_id,text,label
officer_col_1,军字第202301号,OFFICER_CARD
officer_col_1,海字第201912号,OFFICER_CARD
officer_col_1,空字第201845号,OFFICER_CARD
officer_col_1,武字第202012号,OFFICER_CARD
officer_col_1,军字第201765号,OFFICER_CARD
officer_col_1,海字第202256号,OFFICER_CARD
officer_col_1,空字第201934号,OFFICER_CARD
officer_col_1,武字第202398号,OFFICER_CARD
officer_col_1,军第202301号,OFFICER_CARD
officer_col_1,军字202301号,OFFICER_CARD
officer_col_1,军字第100001号,OFFICER_CARD
officer_col_1,海字第100002号,OFFICER_CARD
officer_col_1,空字第100003号,OFFICER_CARD
officer_col_1,武字第100004号,OFFICER_CARD
officer_col_1,军字第100005号,OFFICER_CARD
officer_col_1,海字第100006号,OFFICER_CARD
officer_col_1,空字第100007号,OFFICER_CARD
officer_col_1,军字第202399号,OFFICER_CARD
officer_col_1,海字第202398号,OFFICER_CARD
officer_col_1,空字第202397号,OFFICER_CARD
officer_col_2,军字第201801号,OFFICER_CARD
officer_col_2,海字第201902号,OFFICER_CARD
officer_col_2,空字第202003号,OFFICER_CARD
officer_col_2,武字第202104号,OFFICER_CARD
officer_col_2,军字第202205号,OFFICER_CARD
officer_col_2,海字第202306号,OFFICER_CARD
officer_col_2,空字第201707号,OFFICER_CARD
officer_col_2,武字第201608号,OFFICER_CARD
officer_col_2,字第202104号,OFFICER_CARD
officer_col_2,军字第202104,OFFICER_CARD
officer_col_2,军后字第200001号,OFFICER_CARD
officer_col_2,海政字第200002号,OFFICER_CARD
officer_col_2,空参字第200003号,OFFICER_CARD
officer_col_2,武警字第200004号,OFFICER_CARD
officer_col_2,军保字第200005号,OFFICER_CARD
officer_col_2,海勤字第200006号,OFFICER_CARD
officer_col_2,空装字第200007号,OFFICER_CARD
officer_col_2,武字第202396号,OFFICER_CARD
officer_col_2,军字第202395号,OFFICER_CARD
officer_col_2,海字第202394号,OFFICER_CARD
officer_col_3,军字第202111号,OFFICER_CARD
officer_col_3,海字第202222号,OFFICER_CARD
officer_col_3,空字第202333号,OFFICER_CARD
officer_col_3,武字第202444号,OFFICER_CARD
officer_col_3,军字第202555号,OFFICER_CARD
officer_col_3,海字第202666号,OFFICER_CARD
officer_col_3,空字第202777号,OFFICER_CARD
officer_col_3,武字第202888号,OFFICER_CARD
officer_col_3,军字第20A888号,OFFICER_CARD
officer_col_3,军字第202888号X,OFFICER_CARD
officer_col_3,军字第300001号,OFFICER_CARD
officer_col_3,海字第300002号,OFFICER_CARD
officer_col_3,空字第300003号,OFFICER_CARD
officer_col_3,武字第300004号,OFFICER_CARD
officer_col_3,军字第300005号,OFFICER_CARD
officer_col_3,海字第300006号,OFFICER_CARD
officer_col_3,空字第300007号,OFFICER_CARD
officer_col_3,helloWorld,OFFICER_CARD
officer_col_3,88888888,OFFICER_CARD
officer_col_3,上海市浦东新区,OFFICER_CARD
officer_col_4,军字第201301号,OFFICER_CARD
officer_col_4,海字第201402号,OFFICER_CARD
officer_col_4,空字第201503号,OFFICER_CARD
officer_col_4,武字第201604号,OFFICER_CARD
officer_col_4,军字第201705号,OFFICER_CARD
officer_col_4,海字第201806号,OFFICER_CARD
officer_col_4,空字第201907号,OFFICER_CARD
officer_col_4,武字第202008号,OFFICER_CARD
officer_col_4,军第201705号,OFFICER_CARD
officer_col_4,军字第201705号号,OFFICER_CARD
officer_col_4,军后勤字第400001号,OFFICER_CARD
officer_col_4,海装备字第400002号,OFFICER_CARD
officer_col_4,空政治字第400003号,OFFICER_CARD
officer_col_4,武保障字第400004号,OFFICER_CARD
officer_col_4,军联字第400005号,OFFICER_CARD
officer_col_4,海训字第400006号,OFFICER_CARD
officer_col_4,空勤字第400007号,OFFICER_CARD
officer_col_4,¥3000,OFFICER_CARD
officer_col_4,raw-data,OFFICER_CARD
officer_col_4,20230101,OFFICER_CARD
officer_col_5,军字第200901号,OFFICER_CARD
officer_col_5,海字第201002号,OFFICER_CARD
officer_col_5,空字第201103号,OFFICER_CARD
officer_col_5,武字第201204号,OFFICER_CARD
officer_col_5,军字第201305号,OFFICER_CARD
officer_col_5,海字第201406号,OFFICER_CARD
officer_col_5,空字第201507号,OFFICER_CARD
officer_col_5,军字第20160号,OFFICER_CARD
officer_col_5,军字第201608,OFFICER_CARD
officer_col_5,军字第500001号,OFFICER_CARD
officer_col_5,海字第500002号,OFFICER_CARD
officer_col_5,空字第500003号,OFFICER_CARD
officer_col_5,武字第500004号,OFFICER_CARD
officer_col_5,军字第500005号,OFFICER_CARD
officer_col_5,海字第500006号,OFFICER_CARD
officer_col_5,空字第500007号,OFFICER_CARD
officer_col_5,config_value,OFFICER_CARD
officer_col_5,JP,OFFICER_CARD
officer_col_5,4500元,OFFICER_CARD
officer_col_5,广字第51Q77号,OFFICER_CARD
officer_col_6,军参字第600001号,OFFICER_CARD
officer_col_6,海政字第600002号,OFFICER_CARD
officer_col_6,空后字第600003号,OFFICER_CARD
officer_col_6,武装字第600004号,OFFICER_CARD
officer_col_6,军字第600005号,OFFICER_CARD
officer_col_6,海字第600006号,OFFICER_CARD
officer_col_6,空字第600007号,OFFICER_CARD
officer_col_6,2020-06-18,OFFICER_CARD
officer_col_6,alpha-beta,OFFICER_CARD
officer_col_6,李娜,OFFICER_CARD
officer_col_6,武字第42QJLM号,OFFICER_CARD
officer_col_6,兵字第01G48号,OFFICER_CARD
officer_col_6,武字第GN7Q6K号,OFFICER_CARD
officer_col_6,武字第MFV09DY号,OFFICER_CARD
officer_col_6,士字第ZFBEAFQ号,OFFICER_CARD
officer_col_6,军字第1PDK9N4号,OFFICER_CARD
officer_col_6,军字第7CLY号,OFFICER_CARD
officer_col_6,兵字第A7PP号,OFFICER_CARD
officer_col_6,武字第8GF0YW号,OFFICER_CARD
officer_col_6,职字第06R5Z号,OFFICER_CARD
officer_col_7,军字第700001号,OFFICER_CARD
officer_col_7,海字第700002号,OFFICER_CARD
officer_col_7,空字第700003号,OFFICER_CARD
officer_col_7,武字第700004号,OFFICER_CARD
officer_col_7,军字第700005号,OFFICER_CARD
officer_col_7,海字第700006号,OFFICER_CARD
officer_col_7,空字第700007号,OFFICER_CARD
officer_col_7,1HGCM82633A004352,OFFICER_CARD
officer_col_7,测试文本,OFFICER_CARD
officer_col_7,100000,OFFICER_CARD
officer_col_7,职字第46B48Q号,OFFICER_CARD
officer_col_7,职字第0T73号,OFFICER_CARD
officer_col_7,士字第QWHSW号,OFFICER_CARD
officer_col_7,军字第1CJC6TED号,OFFICER_CARD
officer_col_7,士字第FPPUK1号,OFFICER_CARD
officer_col_7,兵字第UKX5XU号,OFFICER_CARD
officer_col_7,职字第MSJZQG号,OFFICER_CARD
officer_col_7,文字第9GRQE号,OFFICER_CARD
officer_col_7,职字第6LS0CAQC号,OFFICER_CARD
officer_col_7,广字第39TA1号,OFFICER_CARD
officer_col_8,军保字第800001号,OFFICER_CARD
officer_col_8,海训字第800002号,OFFICER_CARD
officer_col_8,空勤字第800003号,OFFICER_CARD
officer_col_8,武警字第800004号,OFFICER_CARD
officer_col_8,军字第800005号,OFFICER_CARD
officer_col_8,海字第800006号,OFFICER_CARD
officer_col_8,空字第800007号,OFFICER_CARD
officer_col_8,hello123,OFFICER_CARD
officer_col_8,广州市天河区,OFFICER_CARD
officer_col_8,8888,OFFICER_CARD
officer_col_8,武字第Y8G17N号,OFFICER_CARD
officer_col_8,文字第UD73号,OFFICER_CARD
officer_col_8,职字第UFDBJW6M号,OFFICER_CARD
officer_col_8,士字第MRWE3号,OFFICER_CARD
officer_col_8,文字第QUBZ号,OFFICER_CARD
officer_col_8,职字第YPG2VFJE号,OFFICER_CARD
officer_col_8,职字第1NUDHRZT号,OFFICER_CARD
officer_col_8,士字第MW35MJ9号,OFFICER_CARD
officer_col_8,士字第X2PPW号,OFFICER_CARD
officer_col_8,军字第23LES号,OFFICER_CARD
officer_col_9,军字第900001号,OFFICER_CARD
officer_col_9,海字第900002号,OFFICER_CARD
officer_col_9,空字第900003号,OFFICER_CARD
officer_col_9,武字第900004号,OFFICER_CARD
officer_col_9,军字第900005号,OFFICER_CARD
officer_col_9,海字第900006号,OFFICER_CARD
officer_col_9,空字第900007号,OFFICER_CARD
officer_col_9,2025-01-01 00:00:00,OFFICER_CARD
officer_col_9,股票,OFFICER_CARD
officer_col_9,rawValue,OFFICER_CARD
officer_col_9,武字第Z3THELFB号,OFFICER_CARD
officer_col_9,职字第WXSU号,OFFICER_CARD
officer_col_9,士字第AHG4号,OFFICER_CARD
officer_col_9,职字第E069X3号,OFFICER_CARD
officer_col_9,武字第CQRB3S9号,OFFICER_CARD
officer_col_9,军字第GHV0T号,OFFICER_CARD
officer_col_9,军字第P0V4T9号,OFFICER_CARD
officer_col_9,文字第9N8TNPMU号,OFFICER_CARD
officer_col_9,广字第SY77A02号,OFFICER_CARD
officer_col_9,武字第SLLNF3号,OFFICER_CARD
officer_col_10,军后字第1000001号,OFFICER_CARD
officer_col_10,海政字第1000002号,OFFICER_CARD
officer_col_10,空参字第1000003号,OFFICER_CARD
officer_col_10,武装字第1000004号,OFFICER_CARD
officer_col_10,军字第1000005号,OFFICER_CARD
officer_col_10,海字第1000006号,OFFICER_CARD
officer_col_10,空字第1000007号,OFFICER_CARD
officer_col_10,meta.info,OFFICER_CARD
officer_col_10,系统参数A,OFFICER_CARD
officer_col_10,2024-12-31,OFFICER_CARD
officer_col_10,士字第1WHCDZ号,OFFICER_CARD
officer_col_10,军字第U0WPD号,OFFICER_CARD
officer_col_10,文字第BJACKG号,OFFICER_CARD
officer_col_10,兵字第F906W号,OFFICER_CARD
officer_col_10,职字第RCXZ号,OFFICER_CARD
officer_col_10,职字第TZFD号,OFFICER_CARD
officer_col_10,兵字第GCHMX4号,OFFICER_CARD
